ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002a00 00000004 b pxCurrentTimerList
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002a04 00000014 b xActiveTimerList1
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002a18 00000014 b xActiveTimerList2
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002a2c 000000a0 b ucStaticTimerQueueStorage.10316
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002acc 00000004 b xLastTime.10265
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002ad0 00000050 b xStaticTimerQueue.10315
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b20 00000004 b xTimerQueue
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b24 00000004 b pxOverflowTimerList
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b28 00000004 b xTimerTaskHandle
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002838 00000040 t prvTaskExitError
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002878 00000022 t prvPortStartFirstTask
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0028a0 0000000e t vPortEnableVFP
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002900 t pxCurrentTCBConst2
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0029e0 t pxCurrentTCBConst
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b2c 00000001 b ucMaxSysCallPriority
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b30 00000004 b ulMaxPRIGROUPValue
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000000 00000004 d uxCriticalNesting
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000008 00000004 d ClockSpeed
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002be8 0000002c t gpioObtainPinInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b34 00000030 b tickerObject.10474
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0031b4 00000002 t errorOcurred
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0031b8 00000002 t doNothing
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1000000c 00000040 d timer_dd
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0033ac 00000040 t Board_LED_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0033ec 0000003c t Board_TEC_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003428 0000003c t Board_GPIO_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003464 00000038 t Board_SPI_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00349c 00000024 t Board_I2C_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0034c0 00000030 t Board_ADC_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005190 00000012 t GpioPorts
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051ac 00000008 t GpioButtons
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051b4 0000000c t GpioLeds
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b84 00000004 b heap_end.10259
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051c0 0000000c t InitClkStates
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051cc 00000098 t pinmuxing
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1000004c 00000038 d i2c
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0036ac 0000002c t Chip_UART_GetIndex
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005264 00000008 t UART_BClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00526c 00000008 t UART_PClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003850 00000014 t Chip_ADC_GetClockIndex
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003864 00000030 t getClkDiv
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003928 000000a8 t pll_calc_divs
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0039d0 00000104 t pll_get_frac
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003ad4 00000048 t Chip_Clock_FindBaseClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003d40 00000022 t Chip_Clock_GetDivRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b88 00000008 b audio_usb_pll_freq
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005280 0000006c t periph_to_base
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0052ec 00000048 t InitClkStates
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004040 00000014 t Chip_SSP_GetClockIndex
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004054 00000018 t Chip_SSP_GetPeriphClockIndex
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10000084 00000060 d impure_data
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053cc b __init_array_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053cc b __preinit_array_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053cc b __init_array_start
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053cc b __preinit_array_start
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004f70 00000014 T _malloc_usable_size_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003b68 0000001c T Chip_Clock_GetDividerSource
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0041e0 0000002e T __gnu_uldivmod_helper
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003238 00000040 T TIMER2_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0030f8 00000014 T uartRxRead
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00019c 00000002 W DebugMon_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W RIT_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000d60 00000010 T xPortGetFreeHeapSize
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a080000 A __top_MFlashA512
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W ADCHS_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004214 0000029c T __divdi3
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000114 T __section_table_start
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W FLASH_EEPROM_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002948 0000002c T vPortExitCritical
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W I2C0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002fa0 00000074 T uartRxInterruptSet
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b68 00000004 B callBackFuncParams
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000188 00000002 W HardFault_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0016a8 0000004c T vQueueWaitForMessageRestricted
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:100000ec 00000004 B pool
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000000 A __vectors_start__
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003908 0000000c T Chip_ADC_SetResolution
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0029e4 0000002c T SysTick_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00372c 00000040 T Chip_UART_SetBaud
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SDIO_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W ATIMER_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004eee 00000036 T memmove
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002980 00000064 T PendSV_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0011f8 000000e4 T xQueueGenericSendFromISR
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000184 00000002 W NMI_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053d4 R __exidx_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000150 T __data_section_table_end
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W I2C1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W UART1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO5_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W CAN1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002994 00000004 B pxCurrentTCB
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:53ff3746 A __valid_user_code_checksum
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053d4 R _etext
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00035c 00000170 T realizarOperacion
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W USB1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W I2S0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00205c 00000018 T vTaskInternalSetTimeOutState
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000628 00000060 T stackReport
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003278 00000040 T TIMER3_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003dcc 0000000c T Chip_Clock_GetBaseClocktHz
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000178 0000000a T UART0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001c8 00000012 T bss_init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002a48 00000128 T xPortStartScheduler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004768 00000016 T memcpy
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001f68 00000030 T vTaskPlaceOnEventList
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SGPIO_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0049c0 000001e4 T _svfprintf_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002a10 00000038 W vPortSetupTimerInterrupt
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0008fc 0000001c T uartTxCallback
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000ca8 0000003c T performance_task
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004180 T __aeabi_uldivmod
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e2c ? _noinit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000d48 00000016 T vPortFree
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e28 00000004 B SystemCoreClock
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0036d8 00000054 T Chip_UART_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0014f0 00000190 T xQueueSemaphoreTake
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002ba4 00000023 B headerEnProceso
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W ADC0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002e78 00000030 T tickerCallback
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002b70 0000005c T vPortValidateInterruptPriority
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002100 00000018 T uxTaskGetStackHighWaterMark
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000194 00000002 W UsageFault_Handler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003e48 0000004c T Chip_Clock_GetRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001714 00000018 T vListInsertEnd
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO6_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e18 00000008 B tickCounter
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0035c0 0000006c T Board_SetupClocking
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:20008000 A __top_RamAHB32
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003550 00000020 T _sbrk_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0051a8 00000004 T ExtRateIn
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W IntDefaultHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000300 T __CRP_WORD_END__
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00170c 00000006 T vListInitialiseItem
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001398 00000158 T xQueueReceive
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005dd4 00000040 B xQueueRegistry
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002bc8 00000004 B queTransmision
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0017a0 00000018 T vApplicationGetTimerTaskMemory
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SSP0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003088 00000038 T uartRxInterruptCallbackSet
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0053cc R __exidx_start
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0002fc 00000004 T CRP_WORD
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000768 0000005c T heapReport
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004f24 0000004c T _realloc_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00471c 0000004c T __libc_init_array
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002b98 00000001 B estado_proceso_rx
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0044b0 0000026a T __udivdi3
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W ADC1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000ce4 00000064 T pvPortMalloc
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000918 0000007c T uart_task
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003514 0000003c T Board_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002bcc 00000014 B qmPoolMediano
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00417c 00000002 T _init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0016f4 00000016 T vListInitialise
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a000114 T __data_section_table
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001c7c 0000000c T xTaskGetTickCount
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001068 00000190 T xQueueGenericSend
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W RTC_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10005e2c B _ebss
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0031bc 0000003c T TIMER0_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0009f0 00000042 T QMPool_get
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00030c 00000050 T getPool
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002ea8 0000004c T tickInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:20010000 A __top_RamAHB_ETB16
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W SPI_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00367c 00000030 T Chip_I2C_SetClockRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0021fc 000000b4 T xTaskPriorityDisinherit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W LCD_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003b1c 0000004c T Chip_Clock_EnableCrystal
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10008000 A __top_RamLoc32
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a001fd0 0000008c T xTaskRemoveFromEventList
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0017bc 00000002 T vApplicationMallocFailedHook
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001ac 0000001a T data_init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0031f8 00000040 T TIMER1_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005374 00000020 T __sf_fake_stderr
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003658 00000024 T Chip_I2C_Init
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00319c 0000000a T UART2_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a003cd8 00000068 T Chip_Clock_GetMainPLLHz
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00490c 000000b2 T __ssputs_r
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:10002be0 00000014 B qmPoolGrande
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a005004 00000136 T gpioPinsInit
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00237c 0000001c T pvTaskIncrementMutexHeldCount
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a00406c 00000012 T Chip_SSP_SetClockRate
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002e60 00000016 T gpioToggle
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a0001a8 00000002 W GPIO2_IRQHandler
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a004ed0 0000001e T memchr
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:         w _printf_float
ejercicios/RTOS2/ejercicio3/out/ejercicio3.elf:1a002074 00000080 T xTaskCheckForTimeOut
